date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:17:51	474/474	---M-Z	200	added ('OK')	text/javascript	etag:%221da-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/file-upload.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/file-upload.init.js	(from https://mannatthemes.com/rizz/default/forms-uploads.html)
06:17:52	3795/3795	---M-Z	200	added ('OK')	text/css	etag:%22ed3-61f787298bb55-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/cropperjs/cropper.min.css	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/cropperjs/cropper.min.css	(from https://mannatthemes.com/rizz/default/forms-img-crop.html)
06:17:52	1376148/1376148	---MCZ	200	added ('OK')	text/javascript	etag:%2214ff94-61f787299d495-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/uppy/uppy.legacy.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/uppy/uppy.legacy.min.js	(from https://mannatthemes.com/rizz/default/forms-uploads.html)
06:17:53	279/279	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Nov%202024%2014:17:52%20GMT	https://mannatthemes.com/rizz/default/cropped.jpg	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/cropped.jpg	(from https://mannatthemes.com/rizz/default/forms-img-crop.html)
06:17:53	37369/37369	---M-Z	200	added ('OK')	text/javascript	etag:%2291f9-61f787298bb55-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/cropperjs/cropper.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/cropperjs/cropper.min.js	(from https://mannatthemes.com/rizz/default/forms-img-crop.html)
06:17:54	3043/3043	---M-Z	200	added ('OK')	text/javascript	etag:%22be3-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/crop.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/crop.init.js	(from https://mannatthemes.com/rizz/default/forms-img-crop.html)
06:17:54	24865/24865	---M-Z	200	added ('OK')	text/javascript	etag:%226121-61f787296f635-gzip%22	https://mannatthemes.com/rizz/default/assets/data/irregular-data-series.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/data/irregular-data-series.js	(from https://mannatthemes.com/rizz/default/charts-apex.html)
06:17:55	23292/23292	---M-Z	200	added ('OK')	text/javascript	etag:%225afc-61f787296f635-gzip%22	https://mannatthemes.com/rizz/default/assets/data/ohlc.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/data/ohlc.js	(from https://mannatthemes.com/rizz/default/charts-apex.html)
06:17:55	24706/24706	---M-Z	200	added ('OK')	text/javascript	etag:%226082-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/apexcharts.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/apexcharts.init.js	(from https://mannatthemes.com/rizz/default/charts-apex.html)
06:17:56	93167/93167	---M-Z	200	added ('OK')	text/javascript	etag:%2216bef-61f78729976d5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/raphael/raphael.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/raphael/raphael.min.js	(from https://mannatthemes.com/rizz/default/charts-justgage.html)
06:17:56	18865/18865	---M-Z	200	added ('OK')	text/javascript	etag:%2249b1-61f7872991915-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/justgage/justgage.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/justgage/justgage.min.js	(from https://mannatthemes.com/rizz/default/charts-justgage.html)
06:17:57	3036/3036	---M-Z	200	added ('OK')	text/javascript	etag:%22bdc-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/justgage.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/justgage.init.js	(from https://mannatthemes.com/rizz/default/charts-justgage.html)
06:17:58	5162/5162	---M-Z	200	added ('OK')	text/javascript	etag:%22142a-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/chartjs.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/chartjs.init.js	(from https://mannatthemes.com/rizz/default/charts-chartjs.html)
06:17:58	197345/197345	---MCZ	200	added ('OK')	text/javascript	etag:%22302e1-61f787298bb55-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/chart.js/chart.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/chart.js/chart.min.js	(from https://mannatthemes.com/rizz/default/charts-chartjs.html)
06:17:59	25953/25953	---M-Z	200	added ('OK')	text/css	etag:%226561-61f787299b555-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/tui-chart/tui-chart.min.css	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/tui-chart/tui-chart.min.css	(from https://mannatthemes.com/rizz/default/charts-toast-ui.html)
06:18:00	31094/31094	---M-Z	200	added ('OK')	text/javascript	etag:%227976-61f7872999615-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/tui-chart/maps/usa.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/tui-chart/maps/usa.js	(from https://mannatthemes.com/rizz/default/charts-toast-ui.html)
06:18:01	621997/621997	---MCZ	200	added ('OK')	text/javascript	etag:%2297dad-61f787299a5b5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/tui-chart/tui-chart-all.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/tui-chart/tui-chart-all.min.js	(from https://mannatthemes.com/rizz/default/charts-toast-ui.html)
06:18:03	30874/30874	---M-Z	200	added ('OK')	text/javascript	etag:%22789a-61f7872988c75-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/toast-ui.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/toast-ui.init.js	(from https://mannatthemes.com/rizz/default/charts-toast-ui.html)
06:18:03	2638/2638	---M-Z	200	added ('OK')	text/css	etag:%22a4e-61f787299f3d5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/vanilla-datatables/vanilla-dataTables.min.css	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/vanilla-datatables/vanilla-dataTables.min.css	(from https://mannatthemes.com/rizz/default/tables-editable.html)
06:18:04	3119/3119	---M-Z	200	added ('OK')	text/css	etag:%22c2f-61f787299f3d5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/vanilla-datatables-editable/datatable.editable.min.css	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/vanilla-datatables-editable/datatable.editable.min.css	(from https://mannatthemes.com/rizz/default/tables-editable.html)
06:18:04	25490/25490	---M-Z	200	added ('OK')	text/javascript	etag:%226392-61f787299f3d5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/vanilla-datatables/vanilla-dataTables.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/vanilla-datatables/vanilla-dataTables.min.js	(from https://mannatthemes.com/rizz/default/tables-editable.html)
06:18:05	8619/8619	---M-Z	200	added ('OK')	text/javascript	etag:%2221ab-61f787299f3d5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/vanilla-datatables-editable/datatable.editable.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/vanilla-datatables-editable/datatable.editable.min.js	(from https://mannatthemes.com/rizz/default/tables-editable.html)
06:18:06	489/489	---M-Z	200	added ('OK')	text/javascript	etag:%221e9-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/editable.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/editable.init.js	(from https://mannatthemes.com/rizz/default/tables-editable.html)
06:18:08	31936/31936	---M-Z	200	added ('OK')	text/javascript	etag:%227cc0-61f7872991915-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/gmaps/gmaps.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/gmaps/gmaps.min.js	(from https://mannatthemes.com/rizz/default/maps-google.html)
06:18:08	1231/1231	---M-Z	200	added ('OK')	text/javascript	etag:%224cf-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/gmaps.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/gmaps.init.js	(from https://mannatthemes.com/rizz/default/maps-google.html)
06:18:09	14145/14145	---M-Z	200	added ('OK')	text/css	etag:%223741-61f78729928b5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/leaflet/leaflet.css	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/leaflet/leaflet.css	(from https://mannatthemes.com/rizz/default/maps-leaflet.html)
06:18:09	5311/5311	---M-Z	200	added ('OK')	text/javascript	etag:%2214bf-61f7872987cd5-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/leaflet-map.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/leaflet-map.init.js	(from https://mannatthemes.com/rizz/default/maps-leaflet.html)
06:18:10	1670/1670	---M-Z	200	added ('OK')	text/javascript	etag:%22686-61f7872988c75-gzip%22	https://mannatthemes.com/rizz/default/assets/js/pages/vectormap.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/js/pages/vectormap.init.js	(from https://mannatthemes.com/rizz/default/maps-vector.html)
06:18:10	147552/147552	---M-Z	200	added ('OK')	text/javascript	etag:%2224060-61f78729928b5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/leaflet/leaflet.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/leaflet/leaflet.js	(from https://mannatthemes.com/rizz/default/maps-leaflet.html)
06:18:11	3308/3308	---M--	200	added ('OK')	image/png	etag:%22cec-61f787297e095%22	https://mannatthemes.com/rizz/default/assets/images/extra/bell.png	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/images/extra/bell.png	(from https://mannatthemes.com/rizz/default/email-templates-alert.html)
06:18:11	402/402	---M-Z	200	added ('OK')	text/css	etag:%22192-61f78729928b5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/listree/listree.min.css	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/listree/listree.min.css	(from https://mannatthemes.com/rizz/default/pages-treeview.html)
06:18:12	702/702	---M-Z	200	added ('OK')	text/javascript	etag:%222be-61f78729928b5-gzip%22	https://mannatthemes.com/rizz/default/assets/libs/listree/listree.umd.min.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/listree/listree.umd.min.js	(from https://mannatthemes.com/rizz/default/pages-treeview.html)
06:18:12	279/279	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2011%20Nov%202024%2014:18:12%20GMT	https://mannatthemes.com/rizz/default/assets/JS/pages/tree.init.js	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/JS/pages/tree.init.js	(from https://mannatthemes.com/rizz/default/pages-treeview.html)
06:18:14	35196/35196	---M--	200	added ('OK')	image/png	etag:%22897c-61f787297f035%22	https://mannatthemes.com/rizz/default/assets/images/extra/card/maintenance.png	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/images/extra/card/maintenance.png	(from https://mannatthemes.com/rizz/default/auth-maintenance.html)
06:18:18	57924/57924	---M--	200	added ('OK')	image/svg+xml	etag:%22e244-61f7872980f75%22	https://mannatthemes.com/rizz/default/assets/images/extra/error.svg	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/images/extra/error.svg	(from https://mannatthemes.com/rizz/default/auth-404.html)
06:18:19	696/696	---M--	200	added ('OK')	image/png	etag:%222b8-61f7872991915%22	https://mannatthemes.com/rizz/default/assets/libs/leaflet/images/layers.png	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/leaflet/images/layers.png	(from https://mannatthemes.com/rizz/default/assets/libs/leaflet/leaflet.css)
06:18:19	1259/1259	---M--	200	added ('OK')	image/png	etag:%224eb-61f7872991915%22	https://mannatthemes.com/rizz/default/assets/libs/leaflet/images/layers-2x.png	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/leaflet/images/layers-2x.png	(from https://mannatthemes.com/rizz/default/assets/libs/leaflet/leaflet.css)
06:18:20	1466/1466	---M--	200	added ('OK')	image/png	etag:%225ba-61f7872991915%22	https://mannatthemes.com/rizz/default/assets/libs/leaflet/images/marker-icon.png	C:/Users/ABOLARIN/Downloads/website%20templates/mannaAdmin/mannatthemes.com/rizz/default/assets/libs/leaflet/images/marker-icon.png	(from https://mannatthemes.com/rizz/default/assets/libs/leaflet/leaflet.css)
